0.00902731011305 , 20.4444163807 , 0.857312363947
0.00409236791522 , 23.8802532893 , 0.920319638849
0.00391866809951 , 24.0686151852 , 0.926585983834
0.00305921625464 , 25.1438982185 , 0.93682612881
0.00295970691739 , 25.2875129248 , 0.941168665599
0.00368024460904 , 24.341233148 , 0.941320242932
0.00260121191352 , 25.848242656 , 0.946173350429
0.00287184427819 , 25.4183911281 , 0.945336453964
0.00267908278131 , 25.7201386687 , 0.946995667339
0.00275398635162 , 25.6003821638 , 0.94759746637
0.00260608712329 , 25.8401106962 , 0.949012532666
0.00253114408734 , 25.9668313159 , 0.949849447648
0.00249631665173 , 26.0270032629 , 0.950635944593
0.0025811472283 , 25.8818722265 , 0.950419378123
0.00241562119629 , 26.1697116825 , 0.951518084557
0.00260292859842 , 25.8453774497 , 0.949717667611
0.00239488528195 , 26.2071528501 , 0.951682982881
0.00242409492931 , 26.1545037689 , 0.951746271513
0.00253547124461 , 25.9594131053 , 0.951298777349
0.00233375150478 , 26.3194538901 , 0.952360794101
0.00254567349284 , 25.9419729956 , 0.950648227916
0.00230399868904 , 26.3751777236 , 0.952485270004
0.00241863899232 , 26.1642894989 , 0.951932113667
0.00245631260882 , 26.0971636243 , 0.951644451078
0.00233721514599 , 26.3130130797 , 0.952595410093
0.00239665294183 , 26.2039485139 , 0.95174831218
0.00229100505465 , 26.3997395262 , 0.952782620455
0.00235040486198 , 26.2885732318 , 0.952699507192
0.00230618812036 , 26.3710526933 , 0.952998954155
0.00233312233106 , 26.3206248953 , 0.95292732283
0.00228465309886 , 26.4117973375 , 0.953171504991
0.00237239537266 , 26.2481293173 , 0.952885946303
0.00230974038594 , 26.3643683192 , 0.953038513522
0.00230016605868 , 26.382408093 , 0.95319812426
0.00254551608595 , 25.9422415417 , 0.951006302343
0.00225602461473 , 26.4665616622 , 0.953090792707
0.00227099098065 , 26.437845906 , 0.953131533237
0.00236493435877 , 26.2618090906 , 0.95266745473
0.00225787258789 , 26.4630056903 , 0.953271210424
0.00233709155574 , 26.3132427376 , 0.953011593556
0.00236975288443 , 26.2529693944 , 0.952979340444
0.00225117285704 , 26.4759115628 , 0.953388023371
0.00226957925693 , 26.4405464648 , 0.953386331772
0.00230742069157 , 26.368732172 , 0.953240377371
0.00227266928881 , 26.4346375675 , 0.95341995947
0.0023085588319 , 26.366590533 , 0.953199744607
0.00227388996326 , 26.4323055526 , 0.953394863806
0.00236690575574 , 26.2581903425 , 0.953006111338
0.00228872573131 , 26.4040624774 , 0.953350247809
0.00225570252876 , 26.4671817359 , 0.953549315279
0.00227855448785 , 26.4234058152 , 0.953496022029
0.0022678627425 , 26.4438323372 , 0.953640435596
0.00227138176373 , 26.4370986536 , 0.953591830981
0.00227877440714 , 26.4229866674 , 0.953518391587
0.00226611913249 , 26.4471726251 , 0.953650790908
0.00226465811599 , 26.4499735195 , 0.953627084279
0.00226844512811 , 26.4427172151 , 0.953781010845
0.00225266921549 , 26.4730257589 , 0.953773734136
0.00228492855535 , 26.4112737481 , 0.953694577978
0.00222744700475 , 26.5219261987 , 0.953909310249
0.00225166648385 , 26.4749593662 , 0.953868336601
0.00223488211519 , 26.5074537995 , 0.953982826074
0.0022410644874 , 26.4954564631 , 0.953948685044
0.00225370571241 , 26.4710279451 , 0.953917764712
0.00221810991192 , 26.5401693747 , 0.954135549005
0.00221099372074 , 26.5541249082 , 0.954203773605
0.0022863794868 , 26.4085168499 , 0.953717002083
0.0022099129654 , 26.5562483011 , 0.954187206365
0.00220830494096 , 26.5594095584 , 0.954192150774
0.00223537909722 , 26.5064881442 , 0.954101711575
0.00222891231274 , 26.5190701669 , 0.954129986831
0.00227642263258 , 26.4274710521 , 0.953749976924
0.00219995834621 , 26.5758554199 , 0.954210769517
0.00220552914733 , 26.564871984 , 0.954248639204
0.00224710008632 , 26.4837758358 , 0.95411046933
0.0022103522429 , 26.555385114 , 0.954194187067
0.00222502059011 , 26.5266596575 , 0.954211323311
0.00219782097996 , 26.5800768524 , 0.954316081737
0.00221711614919 , 26.5421155468 , 0.954268067525
0.00220446650734 , 26.5669649506 , 0.954289618422
0.00224277167249 , 26.4921493793 , 0.954146434934
0.00221595062654 , 26.5443992033 , 0.95422248044
0.00221338927986 , 26.5494219781 , 0.95428462798
0.00220970961624 , 26.5566479435 , 0.954309396314
0.00222679417109 , 26.5231992418 , 0.954175374909
0.00220906179321 , 26.5579213561 , 0.95436847062
0.0022354145029 , 26.5064193578 , 0.954168820207
0.00221327071175 , 26.5496546297 , 0.954297445956
0.00222470925248 , 26.5272673897 , 0.954222199447
0.00226773425179 , 26.4440784032 , 0.953951388669
0.00219486095246 , 26.5859298772 , 0.954391186909
0.00223367278025 , 26.5098044811 , 0.954152369912
0.00222298718413 , 26.5306304107 , 0.954184041298
0.00220648478705 , 26.5629906252 , 0.954322686177
0.00220542659164 , 26.5650739328 , 0.954331039774
0.0022330459428 , 26.5110234164 , 0.954150923794
0.0022123184695 , 26.5515235495 , 0.954271310924
0.0022329626448 , 26.5111854217 , 0.954128152992
0.0021995294494 , 26.576702189 , 0.954439354274
0.00228784925149 , 26.40572595 , 0.95383262307
0.00219624824188 , 26.5831857315 , 0.954379558965
0.00219737028548 , 26.5809675264 , 0.954474708639
0.00223087699322 , 26.5152437532 , 0.954139536306
0.00220090401856 , 26.5739889662 , 0.954492148804
0.00222566863472 , 26.5253949446 , 0.954292828855
0.00219687778366 , 26.5819410301 , 0.954473611354
0.00222008823114 , 26.536297654 , 0.954226443678
0.00220084258 , 26.5741102018 , 0.954340788526
